date,hospital_id,department,total_beds,occupied_beds,admissions,discharges,avg_length_of_stay,staff_on_duty,occupancy_rate,month,day_of_week,is_weekend,season,year,occupancy_rate_rolling_7d,occupancy_rate_rolling_14d,occupancy_rate_rolling_30d,occupancy_rate_rolling_7d_std,admissions_rolling_7d,admissions_rolling_14d,admissions_rolling_30d,admissions_rolling_7d_std,discharges_rolling_7d,discharges_rolling_14d,discharges_rolling_30d,discharges_rolling_7d_std,staff_on_duty_rolling_7d,staff_on_duty_rolling_14d,staff_on_duty_rolling_30d,staff_on_duty_rolling_7d_std,occupancy_rate_lag_1d,occupancy_rate_lag_3d,occupancy_rate_lag_7d,occupancy_rate_lag_14d,admissions_lag_1d,admissions_lag_3d,admissions_lag_7d,admissions_lag_14d,discharges_lag_1d,discharges_lag_3d,discharges_lag_7d,discharges_lag_14d,occupancy_rate_pct_change_1d,occupancy_rate_pct_change_7d,admissions_pct_change_1d,admissions_pct_change_7d,discharges_pct_change_1d,discharges_pct_change_7d,staff_on_duty_pct_change_1d,staff_on_duty_pct_change_7d,day_of_month,quarter,week_of_year,is_month_start,is_month_end,is_quarter_end,season_winter,season_spring,season_summer,season_fall,dept_ER,dept_General Ward,dept_ICU,hospital_1,hospital_2,hospital_3,hospital_4
2020-12-08,2,ICU,30,28,3,7,2,14,95.0,12,1,0,Winter,2020,93.28714285714285,90.795,89.962,2.936521265520253,4.714285714285714,4.285714285714286,4.566666666666666,1.7994708216848734,5.0,4.5,4.7,1.4142135623730925,17.428571428571427,17.0,16.733333333333334,3.735288603626382,95.0,88.56,95.0,95.0,6.0,6.0,3.0,7.0,6.0,4.0,2.0,5.0,0.0,0.0,-0.5,0.0,0.16666666666666674,2.5,-0.36363636363636365,-0.17647058823529416,8,4,50,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-09,2,ICU,30,28,1,5,4,20,95.0,12,2,0,Winter,2020,93.28714285714285,90.795,90.16833333333334,2.936521265520253,3.857142857142857,4.0,4.4,1.9518001458970662,5.142857142857143,4.571428571428571,4.866666666666666,1.3451854182690959,17.571428571428573,17.428571428571427,16.833333333333332,3.8234863173611355,95.0,89.45,95.0,95.0,3.0,4.0,7.0,5.0,7.0,6.0,4.0,4.0,0.0,0.0,-0.6666666666666667,-0.8571428571428572,-0.2857142857142857,0.25,0.4285714285714286,0.05263157894736836,9,4,50,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-10,2,ICU,30,28,3,6,4,18,95.0,12,3,0,Winter,2020,93.28714285714285,90.9707142857143,90.16833333333334,2.936521265520253,4.0,4.0,4.3,1.8257418583505534,5.285714285714286,4.714285714285714,4.9,1.380131118684706,17.285714285714285,17.428571428571427,16.933333333333334,3.6839419880650563,95.0,95.0,95.0,92.54,1.0,6.0,2.0,3.0,5.0,6.0,5.0,4.0,0.0,0.0,2.0,0.5,0.19999999999999996,0.19999999999999996,-0.09999999999999998,-0.09999999999999998,10,4,50,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-11,2,ICU,30,26,7,3,6,16,89.29,12,4,0,Winter,2020,92.47142857142856,90.56285714285715,90.09933333333333,3.165556446984207,4.285714285714286,4.214285714285714,4.3,2.1380899352993943,5.285714285714286,4.642857142857143,4.866666666666666,1.380131118684706,16.714285714285715,17.142857142857142,16.966666666666665,3.498298906339379,95.0,95.0,95.0,95.0,3.0,3.0,5.0,4.0,6.0,7.0,3.0,4.0,-0.06010526315789466,-0.06010526315789466,1.3333333333333335,0.3999999999999999,-0.5,0.0,-0.11111111111111116,-0.19999999999999996,11,4,50,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-12,2,ICU,30,25,6,7,3,17,85.33,12,5,1,Winter,2020,92.01,90.91714285714285,89.777,3.9651565753022178,4.285714285714286,4.428571428571429,4.366666666666666,2.1380899352993943,5.714285714285714,4.857142857142857,4.866666666666666,1.380131118684706,17.428571428571427,17.285714285714285,17.1,2.819996622760588,89.29,95.0,88.56,80.37,7.0,1.0,6.0,3.0,3.0,5.0,4.0,4.0,-0.04434987120618217,-0.03647244805781391,-0.1428571428571429,0.0,1.3333333333333335,0.75,0.0625,0.41666666666666674,12,4,50,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-13,2,ICU,30,26,7,6,3,14,86.75,12,6,1,Winter,2020,91.62428571428572,91.68571428571428,89.55433333333333,4.366680116300146,4.714285714285714,4.785714285714286,4.466666666666667,2.3603873774083284,5.714285714285714,4.785714285714286,5.0,1.380131118684706,17.285714285714285,17.214285714285715,17.066666666666666,2.9840847683606535,85.33,95.0,89.45,75.99,6.0,3.0,4.0,2.0,7.0,6.0,6.0,7.0,0.016641275049806614,-0.030184460592509788,0.16666666666666674,0.75,-0.1428571428571429,0.0,-0.17647058823529416,-0.06666666666666665,13,4,50,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-14,2,ICU,30,28,5,4,4,18,95.0,12,0,0,Winter,2020,91.62428571428572,92.45571428571428,89.66666666666667,4.366680116300146,4.571428571428571,4.642857142857143,4.566666666666666,2.2990681342044392,5.428571428571429,4.857142857142857,4.933333333333334,1.5118578920369066,16.714285714285715,17.285714285714285,17.133333333333333,2.214669705568296,86.75,89.29,95.0,84.22,7.0,7.0,6.0,7.0,6.0,3.0,6.0,3.0,0.09510086455331401,0.0,-0.2857142857142857,-0.16666666666666663,-0.33333333333333337,-0.33333333333333337,0.2857142857142858,-0.18181818181818177,14,4,51,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-15,2,ICU,30,28,0,3,6,17,95.0,12,1,0,Winter,2020,91.62428571428572,92.45571428571428,90.23166666666665,4.366680116300146,4.142857142857143,4.428571428571429,4.433333333333334,2.853569193634025,4.857142857142857,4.928571428571429,4.8,1.5735915849388844,17.142857142857142,17.285714285714285,17.0,1.8644544714716422,95.0,85.33,95.0,95.0,5.0,6.0,3.0,3.0,4.0,7.0,7.0,2.0,0.0,0.0,-1.0,-1.0,-0.25,-0.5714285714285714,-0.05555555555555558,0.2142857142857142,15,4,51,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-16,2,ICU,30,28,7,4,3,15,95.0,12,2,0,Winter,2020,91.62428571428572,92.45571428571428,90.38633333333334,4.366680116300146,5.0,4.428571428571429,4.6,2.64575131106459,4.714285714285714,4.928571428571429,4.8,1.6035674514745444,16.428571428571427,17.0,16.9,1.5118578920369155,95.0,86.75,95.0,95.0,0.0,7.0,1.0,7.0,3.0,6.0,5.0,4.0,0.0,0.0,inf,6.0,0.33333333333333326,-0.19999999999999996,-0.11764705882352944,-0.25,16,4,51,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-17,2,ICU,30,28,3,4,4,15,95.0,12,3,0,Winter,2020,91.62428571428572,92.45571428571428,90.48566666666667,4.366680116300146,5.0,4.5,4.433333333333334,2.64575131106459,4.428571428571429,4.857142857142857,4.766666666666667,1.5118578920369068,16.0,16.642857142857142,16.833333333333332,1.4142135623730798,95.0,95.0,95.0,95.0,7.0,5.0,3.0,2.0,4.0,4.0,6.0,5.0,0.0,0.0,-0.5714285714285714,0.0,0.0,-0.33333333333333337,0.0,-0.16666666666666663,17,4,51,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-18,2,ICU,30,28,4,4,6,19,94.59,12,4,0,Winter,2020,92.38142857142857,92.42642857142857,90.67433333333334,4.353946212235897,4.571428571428571,4.428571428571429,4.433333333333334,2.507132682112034,4.571428571428571,4.928571428571429,4.766666666666667,1.3972762620115415,16.428571428571427,16.571428571428573,16.833333333333332,1.8126539343499368,95.0,95.0,89.29,95.0,3.0,0.0,7.0,5.0,4.0,3.0,3.0,3.0,-0.004315789473684162,0.059357150856758745,0.33333333333333326,-0.4285714285714286,0.0,0.33333333333333326,0.2666666666666666,0.1875,18,4,51,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-19,2,ICU,30,26,4,4,5,15,88.44,12,5,1,Winter,2020,92.82571428571428,92.41785714285713,90.50133333333333,3.6095145432718323,4.285714285714286,4.285714285714286,4.533333333333333,2.4299715851758226,4.142857142857143,4.928571428571429,4.666666666666667,0.8997354108424344,16.142857142857142,16.785714285714285,16.8,1.8644544714716027,94.59,95.0,85.33,88.56,4.0,7.0,6.0,6.0,4.0,4.0,7.0,4.0,-0.06501744370440854,0.03644673620063288,0.0,-0.33333333333333337,0.0,-0.4285714285714286,-0.21052631578947367,-0.11764705882352944,19,4,51,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-20,2,ICU,30,23,4,7,4,14,78.98,12,6,1,Winter,2020,91.71571428571428,91.66999999999999,90.34233333333333,6.1146868470994535,3.857142857142857,4.285714285714286,4.533333333333333,2.1157009420498145,4.285714285714286,5.0,4.633333333333334,1.253566341056015,16.142857142857142,16.714285714285715,16.7,1.8644544714716027,88.44,95.0,86.75,89.45,4.0,3.0,7.0,4.0,4.0,4.0,6.0,6.0,-0.10696517412935314,-0.08956772334293939,0.0,-0.4285714285714286,0.75,0.16666666666666674,-0.06666666666666665,0.0,20,4,51,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-21,2,ICU,30,28,7,3,5,14,95.0,12,0,0,Winter,2020,91.71571428571428,91.66999999999999,91.03866666666667,6.1146868470994535,4.142857142857143,4.357142857142857,4.5,2.410295378065478,4.142857142857143,4.785714285714286,4.566666666666666,1.3451854182690965,15.571428571428571,16.142857142857142,16.6,1.812653934349903,78.98,94.59,95.0,95.0,4.0,4.0,5.0,6.0,7.0,4.0,4.0,6.0,0.20283616105343127,0.0,0.75,0.3999999999999999,-0.5714285714285714,-0.25,0.0,-0.2222222222222222,21,4,52,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-22,2,ICU,30,26,5,6,4,17,89.95,12,1,0,Winter,2020,90.99428571428571,91.3092857142857,91.22666666666667,5.958528501631747,4.857142857142857,4.5,4.5,1.5735915849388844,4.571428571428571,4.714285714285714,4.6,1.397276262011541,15.571428571428571,16.357142857142858,16.733333333333334,1.812653934349903,95.0,88.44,95.0,95.0,7.0,4.0,0.0,3.0,3.0,4.0,3.0,7.0,-0.05315789473684207,-0.05315789473684207,-0.2857142857142857,inf,1.0,1.0,0.2142857142857142,0.0,22,4,52,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-23,2,ICU,30,26,6,3,5,18,87.07,12,2,0,Winter,2020,89.86142857142856,90.74285714285713,91.051,5.822300314512915,4.714285714285714,4.857142857142857,4.533333333333333,1.3801311186847063,4.428571428571429,4.571428571428571,4.566666666666666,1.5118578920369066,16.0,16.214285714285715,16.7,1.9999999999999893,89.95,78.98,95.0,95.0,5.0,4.0,7.0,1.0,6.0,7.0,4.0,5.0,-0.032017787659811114,-0.08347368421052637,0.19999999999999996,-0.1428571428571429,-0.5,-0.25,0.05882352941176472,0.19999999999999996,23,4,52,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-24,2,ICU,30,28,9,8,5,17,95.0,12,3,0,Winter,2020,89.86142857142856,90.74285714285713,91.051,5.822300314512915,5.571428571428571,5.285714285714286,4.6,1.9023794624226813,5.0,4.714285714285714,4.666666666666667,1.9999999999999973,16.285714285714285,16.142857142857142,16.733333333333334,1.976047040118707,87.07,95.0,95.0,95.0,6.0,7.0,3.0,3.0,3.0,3.0,4.0,6.0,0.09107614562995292,0.0,0.5,2.0,1.6666666666666665,1.0,-0.05555555555555558,0.1333333333333333,24,4,52,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-25,2,ICU,30,28,4,5,4,17,95.0,12,4,0,Winter,2020,89.92,91.15071428571427,91.051,5.879577649230389,5.571428571428571,5.071428571428571,4.566666666666666,1.9023794624226813,5.142857142857143,4.857142857142857,4.7,1.9518001458970635,16.0,16.214285714285715,16.833333333333332,1.632993161855439,95.0,89.95,94.59,89.29,9.0,5.0,4.0,7.0,8.0,6.0,4.0,3.0,0.0,0.004334496246960473,-0.5555555555555556,0.0,-0.375,0.25,0.0,-0.10526315789473684,25,4,52,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-26,2,ICU,30,24,6,3,4,16,82.86,12,5,1,Winter,2020,89.12285714285714,90.97428571428573,90.72833333333332,6.462993925123779,5.857142857142857,5.071428571428571,4.666666666666667,1.7728105208558338,5.0,4.571428571428571,4.666666666666667,2.08166599946613,16.142857142857142,16.142857142857142,16.766666666666666,1.5735915849388793,95.0,87.07,88.44,85.33,4.0,6.0,4.0,6.0,5.0,3.0,4.0,7.0,-0.12778947368421056,-0.06309362279511532,0.5,0.5,-0.4,-0.25,-0.05882352941176472,0.06666666666666665,26,4,52,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-27,2,ICU,30,26,5,4,5,17,88.62,12,6,1,Winter,2020,90.5,91.10785714285714,90.51566666666668,4.738519459352548,6.0,4.928571428571429,4.7,1.632993161855449,4.571428571428571,4.428571428571429,4.666666666666667,1.9023794624226813,16.571428571428573,16.357142857142858,16.666666666666668,1.27241802056072,82.86,95.0,78.98,86.75,6.0,9.0,4.0,7.0,3.0,8.0,7.0,6.0,0.06951484431571342,0.12205621676373757,-0.16666666666666663,0.25,0.33333333333333326,-0.4285714285714286,0.0625,0.2142857142857142,27,4,52,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-28,2,ICU,30,28,0,4,4,19,95.0,12,0,0,Winter,2020,90.5,91.10785714285714,91.00333333333334,4.738519459352548,5.0,4.571428571428571,4.6,2.7080128015453186,4.714285714285714,4.428571428571429,4.666666666666667,1.799470821684872,17.285714285714285,16.428571428571427,16.8,0.9511897312114177,88.62,95.0,95.0,95.0,5.0,4.0,7.0,5.0,4.0,5.0,3.0,4.0,0.07199277815391558,0.0,-1.0,-1.0,0.0,0.33333333333333326,0.11764705882352944,0.3571428571428572,28,4,53,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-29,2,ICU,30,28,3,3,4,17,95.0,12,1,0,Winter,2020,91.22142857142858,91.10785714285714,91.637,5.017065638303285,4.714285714285714,4.785714285714286,4.633333333333334,2.811540841738191,4.285714285714286,4.428571428571429,4.533333333333333,1.7994708216848723,17.285714285714285,16.428571428571427,16.866666666666667,0.9511897312114177,95.0,82.86,89.95,95.0,0.0,6.0,5.0,0.0,4.0,3.0,6.0,3.0,0.0,0.05614230127848807,inf,-0.4,-0.25,-0.5,-0.10526315789473684,0.0,29,4,53,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-30,2,ICU,30,27,7,3,4,15,91.14,12,2,0,Winter,2020,91.80285714285715,90.83214285714287,91.86766666666668,4.6803052403505605,4.857142857142857,4.785714285714286,4.633333333333334,2.911389784311003,4.285714285714286,4.357142857142857,4.533333333333333,1.7994708216848723,16.857142857142858,16.428571428571427,16.8,1.2149857925879453,95.0,88.62,87.07,95.0,3.0,5.0,6.0,7.0,3.0,4.0,3.0,4.0,-0.04063157894736846,0.046743999081199084,1.3333333333333335,0.16666666666666674,0.0,0.0,-0.11764705882352944,-0.16666666666666663,30,4,53,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2020-12-31,2,ICU,30,26,5,1,4,17,89.96,12,3,0,Winter,2020,91.08285714285714,90.47214285714287,91.69966666666667,4.4903070210012475,4.285714285714286,4.928571428571429,4.7,2.2886885410853157,3.2857142857142856,4.142857142857143,4.5,1.2535663410560147,16.857142857142858,16.571428571428573,16.8,1.2149857925879453,91.14,95.0,95.0,95.0,7.0,0.0,9.0,3.0,3.0,4.0,8.0,4.0,-0.012947114329602938,-0.05305263157894746,-0.2857142857142857,-0.4444444444444444,-0.6666666666666667,-0.875,0.1333333333333333,0.0,31,4,53,0,1,1,1,0,0,0,False,False,True,False,True,False,False
2021-01-01,2,ICU,30,28,1,1,4,16,95.0,1,4,0,Winter,2021,91.08285714285714,90.50142857142858,91.69966666666667,4.4903070210012475,3.857142857142857,4.714285714285714,4.5,2.6095064302514763,2.7142857142857144,3.9285714285714284,4.4,1.2535663410560152,16.714285714285715,16.357142857142858,16.7,1.2535663410560411,89.96,95.0,95.0,94.59,5.0,3.0,4.0,4.0,1.0,3.0,5.0,4.0,0.056024899955535945,0.0,-0.8,-0.75,0.0,-0.8,-0.05882352941176472,-0.05882352941176472,1,1,53,1,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-02,2,ICU,30,27,4,1,6,15,91.76,1,5,1,Winter,2021,92.35428571428572,90.73857142857143,91.59166666666667,2.6615963702430294,3.5714285714285716,4.714285714285714,4.566666666666666,2.4397501823713315,2.4285714285714284,3.7142857142857144,4.266666666666667,1.3972762620115418,16.571428571428573,16.357142857142858,16.533333333333335,1.3972762620115575,95.0,91.14,82.86,88.44,1.0,7.0,6.0,4.0,1.0,3.0,3.0,4.0,-0.03410526315789464,0.10741008930726537,3.0,-0.33333333333333337,0.0,-0.6666666666666667,-0.0625,-0.0625,2,1,53,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-03,2,ICU,30,28,3,3,5,19,95.0,1,6,1,Winter,2021,93.26571428571428,91.88285714285715,91.59166666666667,2.226528367531836,3.2857142857142856,4.642857142857143,4.5,2.360387377408328,2.2857142857142856,3.4285714285714284,4.266666666666667,1.2535663410560154,16.857142857142858,16.714285714285715,16.5,1.6761634196950763,91.76,89.96,88.62,78.98,4.0,5.0,5.0,4.0,1.0,1.0,4.0,7.0,0.03530950305143854,0.07199277815391558,-0.25,-0.4,2.0,-0.25,0.2666666666666666,0.11764705882352944,3,1,53,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-04,2,ICU,30,28,3,5,6,18,95.0,1,0,0,Winter,2021,93.26571428571428,91.88285714285715,91.80633333333331,2.226528367531836,3.7142857142857144,4.357142857142857,4.4,1.8898223650461343,2.4285714285714284,3.5714285714285716,4.3,1.5118578920369072,16.714285714285715,17.0,16.7,1.4960264830862116,95.0,95.0,95.0,95.0,3.0,1.0,0.0,7.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,inf,0.6666666666666667,0.25,-0.052631578947368474,-0.052631578947368474,4,1,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-05,2,ICU,30,28,6,5,4,19,95.0,1,1,0,Winter,2021,93.26571428571428,92.24357142857143,91.99133333333333,2.226528367531836,4.142857142857143,4.428571428571429,4.466666666666667,2.035400978396428,2.7142857142857144,3.5,4.266666666666667,1.7994708216848732,17.0,17.142857142857142,16.833333333333332,1.7320508075689076,95.0,91.76,95.0,89.95,3.0,4.0,3.0,5.0,5.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.05555555555555558,0.11764705882352944,5,1,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-06,2,ICU,30,28,3,5,5,16,95.0,1,2,0,Winter,2021,93.81714285714285,92.81000000000002,91.99133333333333,2.085870835610971,3.5714285714285716,4.214285714285714,4.366666666666666,1.6183471874253719,3.0,3.642857142857143,4.233333333333333,1.9999999999999984,17.142857142857142,17.0,16.633333333333333,1.5735915849389268,95.0,95.0,91.14,87.07,6.0,3.0,7.0,6.0,5.0,3.0,3.0,3.0,0.0,0.04235242484090418,-0.5,-0.5714285714285714,0.0,0.6666666666666667,-0.1578947368421053,0.06666666666666665,6,1,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-07,2,ICU,30,28,3,1,5,17,95.0,1,3,0,Winter,2021,94.53714285714285,92.81000000000002,91.99133333333333,1.2246048925478825,3.2857142857142856,3.7857142857142856,4.366666666666666,1.4960264830861887,3.0,3.142857142857143,4.033333333333333,1.9999999999999984,17.142857142857142,17.0,16.733333333333334,1.5735915849389268,95.0,95.0,89.96,95.0,3.0,3.0,5.0,9.0,5.0,5.0,1.0,8.0,0.0,0.056024899955535945,0.0,-0.4,-0.8,0.0,0.0625,0.0,7,1,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-08,2,ICU,30,28,3,10,6,13,95.0,1,4,0,Winter,2021,94.53714285714285,92.81000000000002,91.99133333333333,1.2246048925478825,3.5714285714285716,3.7142857142857144,4.433333333333334,1.1338934190276786,4.285714285714286,3.5,4.2,3.0937725468153867,16.714285714285715,16.714285714285715,16.5,2.2146697055682965,95.0,95.0,95.0,95.0,3.0,6.0,1.0,4.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,9.0,9.0,-0.23529411764705888,-0.1875,8,1,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-09,2,ICU,30,25,4,2,3,13,86.38,1,5,1,Winter,2021,93.76857142857143,93.06142857142856,91.704,3.2580537573388133,3.5714285714285716,3.5714285714285716,4.466666666666667,1.1338934190276786,4.428571428571429,3.4285714285714284,4.066666666666666,2.9358214555806375,16.428571428571427,16.5,16.333333333333332,2.572750982712403,95.0,95.0,91.76,82.86,3.0,3.0,4.0,6.0,10.0,5.0,1.0,3.0,-0.09073684210526323,-0.05863121185701836,0.33333333333333326,0.0,-0.8,1.0,0.0,-0.1333333333333333,9,1,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-10,2,ICU,30,28,3,4,4,16,95.0,1,6,1,Winter,2021,93.76857142857143,93.51714285714286,91.89433333333334,3.2580537573388133,3.5714285714285716,3.4285714285714284,4.333333333333333,1.1338934190276786,4.571428571428571,3.4285714285714284,4.1,2.8784916685156965,16.0,16.428571428571427,16.333333333333332,2.3094010767584927,86.38,95.0,95.0,88.62,4.0,3.0,3.0,5.0,2.0,1.0,3.0,4.0,0.09979161843019213,0.0,-0.25,0.0,1.0,0.33333333333333326,0.23076923076923084,-0.1578947368421053,10,1,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-11,2,ICU,30,28,8,5,3,19,95.0,1,0,0,Winter,2021,93.76857142857143,93.51714285714286,92.21666666666667,3.2580537573388133,4.285714285714286,4.0,4.4,1.9760470401187058,4.571428571428571,3.5,4.033333333333333,2.8784916685156965,16.142857142857142,16.428571428571427,16.4,2.4784787961282047,95.0,95.0,95.0,95.0,3.0,3.0,3.0,0.0,4.0,10.0,5.0,4.0,0.0,0.0,1.6666666666666665,1.6666666666666665,0.25,0.0,0.1875,0.05555555555555558,11,1,2,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-12,2,ICU,30,28,0,2,4,19,95.0,1,1,0,Winter,2021,93.76857142857143,93.51714285714286,92.49166666666666,3.2580537573388133,3.4285714285714284,3.7857142857142856,4.166666666666667,2.3704530408864066,4.142857142857143,3.4285714285714284,3.9,3.0237157840738167,16.142857142857142,16.571428571428573,16.566666666666666,2.4784787961282047,95.0,86.38,95.0,95.0,8.0,4.0,6.0,3.0,5.0,2.0,5.0,3.0,0.0,0.0,-1.0,-1.0,-0.6,-0.6,0.0,0.0,12,1,2,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-13,2,ICU,30,28,4,6,6,15,95.0,1,2,0,Winter,2021,93.76857142857143,93.79285714285713,92.49166666666666,3.2580537573388133,3.5714285714285716,3.5714285714285716,4.133333333333334,2.3704530408864066,4.285714285714286,3.642857142857143,3.966666666666667,3.0937725468153867,16.0,16.571428571428573,16.466666666666665,2.516611478423574,95.0,95.0,95.0,91.14,0.0,3.0,3.0,7.0,2.0,4.0,5.0,3.0,0.0,0.0,inf,0.33333333333333326,2.0,0.19999999999999996,-0.21052631578947367,-0.0625,13,1,2,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-14,2,ICU,30,28,5,5,7,17,95.0,1,3,0,Winter,2021,93.76857142857143,94.15285714285713,92.49166666666666,3.2580537573388133,3.857142857142857,3.5714285714285716,4.3,2.4102953780654777,4.857142857142857,3.9285714285714284,4.033333333333333,2.7342623276105877,16.0,16.571428571428573,16.466666666666665,2.516611478423574,95.0,95.0,95.0,89.96,4.0,8.0,3.0,5.0,6.0,5.0,1.0,1.0,0.0,0.0,0.25,0.6666666666666667,-0.16666666666666663,4.0,0.1333333333333333,0.0,14,1,2,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-15,2,ICU,30,28,7,8,6,16,95.0,1,4,0,Winter,2021,93.76857142857143,94.15285714285713,92.49166666666666,3.2580537573388133,4.428571428571429,4.0,4.3,2.636736799982309,4.571428571428571,4.428571428571429,4.166666666666667,2.149196970742238,16.428571428571427,16.571428571428573,16.5,2.1491969707422425,95.0,95.0,95.0,95.0,5.0,0.0,3.0,1.0,5.0,2.0,10.0,1.0,0.0,0.0,0.3999999999999999,1.3333333333333335,0.6000000000000001,-0.19999999999999996,-0.05882352941176472,0.23076923076923084,15,1,2,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-16,2,ICU,30,26,4,3,5,20,89.91,1,5,1,Winter,2021,94.27285714285713,94.02071428571428,92.32199999999999,1.9238391676157038,4.428571428571429,4.0,4.333333333333333,2.636736799982309,4.714285714285714,4.571428571428571,4.133333333333334,1.9760470401187058,17.428571428571427,16.928571428571427,16.666666666666668,1.9023794624227246,95.0,95.0,86.38,91.76,7.0,4.0,4.0,4.0,8.0,6.0,2.0,1.0,-0.05357894736842106,0.04086594119009024,-0.4285714285714286,0.0,-0.625,0.5,0.25,0.5384615384615385,16,1,2,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-17,2,ICU,30,28,3,5,4,19,95.0,1,6,1,Winter,2021,94.27285714285713,94.02071428571428,92.33566666666665,1.9238391676157038,4.428571428571429,4.0,4.3,2.636736799982309,4.857142857142857,4.714285714285714,4.166666666666667,1.9518001458970646,17.857142857142858,16.928571428571427,16.666666666666668,1.8644544714716675,89.91,95.0,95.0,95.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,0.05661216772327893,0.0,-0.25,0.0,0.6666666666666667,0.25,-0.050000000000000044,0.1875,17,1,2,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-18,2,ICU,30,28,7,5,3,18,95.0,1,0,0,Winter,2021,94.27285714285713,94.02071428571428,92.55433333333332,1.9238391676157038,4.285714285714286,4.285714285714286,4.4,2.4299715851758226,4.857142857142857,4.714285714285714,4.2,1.9518001458970646,17.714285714285715,16.928571428571427,16.766666666666666,1.7994708216849296,95.0,95.0,95.0,95.0,3.0,7.0,8.0,3.0,5.0,8.0,5.0,5.0,0.0,0.0,1.3333333333333335,-0.125,0.0,0.0,-0.052631578947368474,-0.052631578947368474,18,1,3,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-19,2,ICU,30,28,4,4,5,19,95.0,1,1,0,Winter,2021,94.27285714285713,94.02071428571428,93.08833333333332,1.9238391676157038,4.857142857142857,4.142857142857143,4.4,1.5735915849388846,5.142857142857143,4.642857142857143,4.1,1.573591584938884,17.714285714285715,16.928571428571427,16.933333333333334,1.7994708216849296,95.0,89.91,95.0,95.0,7.0,4.0,0.0,6.0,5.0,3.0,2.0,5.0,0.0,0.0,-0.4285714285714286,inf,-0.19999999999999996,1.0,0.05555555555555558,0.0,19,1,3,0,0,0,1,0,0,0,False,False,True,False,True,False,False
2021-01-20,2,ICU,30,28,2,5,5,21,95.0,1,2,0,Winter,2021,94.27285714285713,94.02071428571428,93.08833333333332,1.9238391676157038,4.571428571428571,4.071428571428571,4.233333333333333,1.9023794624226822,5.0,4.642857142857143,4.166666666666667,1.5275252316519443,18.571428571428573,17.285714285714285,17.166666666666668,1.718249385968543,95.0,95.0,95.0,95.0,4.0,3.0,4.0,3.0,4.0,5.0,6.0,5.0,0.0,0.0,-0.5,-0.5,0.25,-0.16666666666666663,0.10526315789473695,0.3999999999999999,20,1,3,0,0,0,1,0,0,0,False,False,True,False,True,False,False
