report_date,disease,cases,deaths,confirmed,month,year,dayofweek,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,lag_1,lag_3,lag_7,lag_14,growth_rate_1d,growth_rate_7d,spike_ratio,season,threshold,is_outbreak,alert_level,anomaly_score,iso_prediction,iso_outbreak,week,batch_alert,upper1,upper2
2018-02-02,Measles,6,4,3,2,2018,4,8.142857142857142,8.857142857142858,9.033333333333333,4.259443290250172,11.0,4.0,15.0,4.0,-0.4545454545454546,-0.6,0.6641331217946354,0,13.360510603185716,0,Normal,0.5559031210048796,1,0,5,Normal,10.562237776948827,13.360510603185716
2018-02-03,Measles,8,3,3,2,2018,5,8.714285714285714,8.642857142857142,9.1,3.8606685826112987,6.0,8.0,4.0,11.0,0.33333333333333326,1.0,0.8790242830458193,0,13.360510603185716,0,Normal,0.5265579530662775,1,0,5,Normal,10.562237776948827,13.360510603185716
2018-02-04,Measles,7,4,5,2,2018,6,8.571428571428571,8.714285714285714,9.033333333333333,3.9096949095440077,8.0,11.0,8.0,6.0,-0.125,-0.125,0.7748219754270745,0,13.360510603185716,0,Normal,0.48652744726177116,1,0,5,Normal,10.562237776948827,13.360510603185716
2018-02-05,Measles,6,4,2,2,2018,0,7.142857142857143,8.571428571428571,9.033333333333333,2.1930626551751655,7.0,6.0,16.0,8.0,-0.1428571428571429,-0.625,0.6641331217946354,0,13.360510603185716,0,Normal,0.490449049777549,1,0,6,Normal,10.562237776948827,13.360510603185716
2018-02-06,Measles,7,4,6,2,2018,1,7.571428571428571,8.357142857142858,8.9,1.7182493859684802,6.0,8.0,4.0,10.0,0.16666666666666674,0.75,0.7864284911807662,0,13.360510603185716,0,Normal,0.47490988245766297,1,0,6,Normal,10.562237776948827,13.360510603185716
2018-02-07,Measles,10,3,5,2,2018,2,7.857142857142857,8.428571428571429,8.866666666666667,1.9518001458970886,7.0,7.0,8.0,9.0,0.4285714285714286,0.25,1.1276923655226854,0,13.360510603185716,0,Normal,0.44192888405589686,1,0,6,Normal,10.562237776948827,13.360510603185716
2018-02-08,Measles,8,3,2,2,2018,3,7.428571428571429,8.428571428571429,8.8,1.397276262011586,10.0,6.0,11.0,8.0,-0.19999999999999996,-0.2727272727272727,0.908987615043745,0,13.360510603185716,0,Normal,0.45414689387149726,1,0,6,Normal,10.562237776948827,13.360510603185716
2018-02-09,Measles,9,4,4,2,2018,4,7.857142857142857,8.0,8.7,1.3451854182691305,8.0,7.0,6.0,15.0,0.125,0.5,1.0343638662222734,0,13.360510603185716,0,Normal,0.4495884533245732,1,0,6,Normal,10.562237776948827,13.360510603185716
2018-02-10,Measles,6,4,3,2,2018,5,7.571428571428571,8.142857142857142,8.7,1.5118578920369443,9.0,10.0,8.0,4.0,-0.33333333333333337,-0.25,0.6895759108148489,0,13.360510603185716,0,Normal,0.43435265913722954,1,0,6,Normal,10.562237776948827,13.360510603185716
2018-02-11,Measles,7,3,3,2,2018,6,7.571428571428571,8.071428571428571,8.5,1.5118578920369443,6.0,8.0,7.0,8.0,0.16666666666666674,0.0,0.8234325373485473,0,13.360510603185716,0,Normal,0.42126935054514025,1,0,6,Normal,10.562237776948827,13.360510603185716
2018-02-12,Measles,10,5,9,2,2018,0,8.142857142857142,7.642857142857143,8.5,1.573591584938907,7.0,9.0,6.0,16.0,0.4285714285714286,0.6666666666666667,1.1763321962122104,0,13.360510603185716,0,Normal,0.4483937307319285,1,0,7,Normal,10.562237776948827,13.360510603185716
2018-02-13,Measles,7,6,5,2,2018,1,8.142857142857142,7.857142857142857,8.366666666666667,1.573591584938907,10.0,6.0,7.0,4.0,-0.30000000000000004,0.0,0.8365533999920328,0,13.360510603185716,0,Normal,0.411228938813955,1,0,7,Normal,10.562237776948827,13.360510603185716
2018-02-14,Measles,10,6,7,2,2018,2,8.142857142857142,8.0,8.366666666666667,1.573591584938907,7.0,7.0,10.0,8.0,0.4285714285714286,0.0,1.195076285702904,0,13.360510603185716,0,Normal,0.43277036511944267,1,0,7,Normal,10.562237776948827,13.360510603185716
2018-02-15,Measles,10,4,8,2,2018,3,8.428571428571429,7.928571428571429,8.333333333333334,1.718249385968462,10.0,10.0,8.0,11.0,0.0,0.25,1.1998560172779267,0,13.360510603185716,0,Normal,0.40870670968711137,1,0,7,Normal,10.562237776948827,13.360510603185716
2018-02-16,Measles,9,5,8,2,2018,4,8.428571428571429,8.142857142857142,8.233333333333333,1.718249385968462,10.0,7.0,9.0,6.0,-0.09999999999999998,0.0,1.0929846577338787,0,13.360510603185716,0,Normal,0.4055249064962508,1,0,7,Normal,10.562237776948827,13.360510603185716
2018-02-17,Measles,10,7,5,2,2018,5,9.0,8.285714285714286,8.4,1.4142135623730954,9.0,10.0,6.0,8.0,0.11111111111111116,0.6666666666666667,1.1903344839900012,0,13.360510603185716,0,Normal,0.44546355002118976,1,0,7,Normal,10.562237776948827,13.360510603185716
2018-02-18,Measles,7,4,3,2,2018,6,9.0,8.285714285714286,8.5,1.4142135623730954,10.0,10.0,7.0,7.0,-0.30000000000000004,0.0,0.8234325373485473,0,13.360510603185716,0,Normal,0.43598805377210686,1,0,7,Normal,10.562237776948827,13.360510603185716
2018-02-19,Measles,12,5,7,2,2018,0,9.285714285714286,8.714285714285714,8.533333333333333,1.799470821684869,7.0,9.0,10.0,6.0,0.7142857142857142,0.19999999999999996,1.406085224387767,0,13.360510603185716,0,Normal,0.47476461347701093,1,0,8,Watch,10.562237776948827,13.360510603185716
2018-02-20,Measles,7,4,4,2,2018,1,9.285714285714286,8.714285714285714,8.566666666666666,1.799470821684869,12.0,10.0,7.0,7.0,-0.41666666666666663,0.0,0.8170252499708206,0,13.360510603185716,0,Normal,0.4481944868196871,1,0,8,Normal,10.562237776948827,13.360510603185716
2018-02-21,Measles,4,2,3,2,2018,2,8.428571428571429,8.285714285714286,8.433333333333334,2.636736799982318,7.0,7.0,10.0,10.0,-0.4285714285714286,-0.6,0.4742520649725329,0,13.360510603185716,0,Normal,0.4611284241739049,1,0,8,Normal,10.562237776948827,13.360510603185716
2018-02-22,Measles,11,6,5,2,2018,3,8.571428571428571,8.5,8.466666666666667,2.7602622373694228,4.0,12.0,10.0,8.0,1.75,0.10000000000000009,1.299059166240208,0,13.360510603185716,0,Normal,0.45817390507999983,1,0,8,Watch,10.562237776948827,13.360510603185716
2018-02-23,Measles,11,4,7,2,2018,4,8.857142857142858,8.642857142857142,8.533333333333333,2.9113897843110066,11.0,7.0,9.0,9.0,0.0,0.22222222222222232,1.2889114556887866,0,13.360510603185716,0,Normal,0.43532315731202814,1,0,8,Watch,10.562237776948827,13.360510603185716
2018-02-24,Measles,11,2,10,2,2018,5,9.0,9.0,8.633333333333333,3.0000000000000004,11.0,4.0,10.0,6.0,0.0,0.10000000000000009,1.2739837084507588,0,13.360510603185716,0,Normal,0.46304336799434326,1,0,8,Watch,10.562237776948827,13.360510603185716
2018-02-25,Measles,5,3,3,2,2018,6,8.714285714285714,8.857142857142858,8.3,3.302235894778253,11.0,11.0,7.0,7.0,-0.5454545454545454,-0.2857142857142857,0.6023370678231538,0,13.360510603185716,0,Normal,0.42842405879740053,1,0,8,Normal,10.562237776948827,13.360510603185716
2018-02-26,Measles,13,5,6,2,2018,0,8.857142857142858,9.071428571428571,8.6,3.48466026218585,5.0,11.0,12.0,10.0,1.6,0.08333333333333326,1.5114521567259622,0,13.360510603185716,0,Normal,0.5234115229823005,1,0,9,Watch,10.562237776948827,13.360510603185716
2018-02-27,Measles,7,4,5,2,2018,1,8.857142857142858,9.071428571428571,8.566666666666666,3.48466026218585,13.0,11.0,7.0,7.0,-0.46153846153846156,0.0,0.8170252499708206,0,13.360510603185716,0,Normal,0.4669066575563515,1,0,9,Normal,10.562237776948827,13.360510603185716
2018-02-28,Measles,7,5,3,2,2018,2,9.285714285714286,8.857142857142858,8.266666666666667,2.927700218845596,7.0,5.0,4.0,10.0,0.0,0.75,0.846671773575777,0,13.360510603185716,0,Normal,0.4491392713631552,1,0,9,Normal,10.562237776948827,13.360510603185716
2018-03-01,Measles,8,4,2,3,2018,3,8.857142857142858,8.714285714285714,8.4,2.8535691936340277,7.0,13.0,11.0,10.0,0.1428571428571428,-0.2727272727272727,0.952267587192001,1,13.360510603185716,0,Normal,0.4212264832317742,1,0,9,Normal,10.562237776948827,13.360510603185716
2018-03-02,Measles,7,1,4,3,2018,4,8.285714285714286,8.571428571428571,8.366666666666667,2.751622897751185,8.0,7.0,11.0,9.0,-0.125,-0.36363636363636365,0.8365533999920328,1,13.360510603185716,0,Normal,0.413365643716118,1,0,9,Normal,10.562237776948827,13.360510603185716
2018-03-03,Measles,11,6,8,3,2018,5,8.285714285714286,8.642857142857142,8.366666666666667,2.751622897751185,7.0,7.0,11.0,10.0,0.5714285714285714,0.0,1.3145839142731945,1,13.360510603185716,0,Normal,0.4255082927077635,1,0,9,Watch,10.562237776948827,13.360510603185716
2018-03-04,Measles,9,3,2,3,2018,6,8.857142857142858,8.785714285714286,8.466666666666667,2.340126166724882,11.0,8.0,5.0,7.0,-0.18181818181818177,0.8,1.0628665905601702,1,13.360510603185716,0,Normal,0.43795254687971064,1,0,9,Normal,10.562237776948827,13.360510603185716
2018-03-05,Measles,6,4,4,3,2018,0,7.857142857142857,8.357142857142858,8.4,1.6761634196950785,9.0,7.0,13.0,12.0,-0.33333333333333337,-0.5384615384615384,0.7142006903940007,1,13.360510603185716,0,Normal,0.44248998157669356,1,0,10,Normal,10.562237776948827,13.360510603185716
2018-03-06,Measles,12,5,9,3,2018,1,8.571428571428571,8.714285714285714,8.566666666666666,2.225394561056755,6.0,11.0,7.0,7.0,1.0,0.7142857142857142,1.4006147142356924,1,13.360510603185716,0,Normal,0.46781044438403274,1,0,10,Watch,10.562237776948827,13.360510603185716
2018-03-07,Measles,8,4,2,3,2018,2,8.714285714285714,9.0,8.633333333333333,2.1380899352994005,12.0,9.0,7.0,4.0,-0.33333333333333337,0.1428571428571428,0.9265336061460063,1,13.360510603185716,0,Normal,0.43962740531124667,1,0,10,Normal,10.562237776948827,13.360510603185716
2018-03-08,Measles,5,1,3,3,2018,3,8.285714285714286,8.571428571428571,8.566666666666666,2.5634797778466347,8.0,6.0,8.0,11.0,-0.375,-0.375,0.5835894642648719,1,13.360510603185716,0,Normal,0.4221121938605281,1,0,10,Normal,10.562237776948827,13.360510603185716
2018-03-09,Measles,12,7,7,3,2018,4,9.0,8.642857142857142,8.633333333333333,2.82842712474619,5.0,12.0,7.0,11.0,1.4,0.7142857142857142,1.3898004092190095,1,13.360510603185716,0,Normal,0.4737503508109828,1,0,10,Watch,10.562237776948827,13.360510603185716
2018-03-10,Measles,9,4,2,3,2018,5,8.714285714285714,8.5,8.666666666666666,2.6903708365382015,12.0,8.0,11.0,11.0,-0.25,-0.18181818181818177,1.0383417298004078,1,13.360510603185716,0,Normal,0.441910577619703,1,0,10,Normal,10.562237776948827,13.360510603185716
2018-03-11,Measles,8,5,5,3,2018,6,8.571428571428571,8.714285714285714,8.633333333333333,2.6992062325273185,9.0,5.0,9.0,5.0,-0.11111111111111116,-0.11111111111111116,0.9265336061460063,1,13.360510603185716,0,Normal,0.4193459942618685,1,0,10,Normal,10.562237776948827,13.360510603185716
2018-03-12,Measles,8,3,4,3,2018,0,8.857142857142858,8.357142857142858,8.7,2.4784787961282126,8.0,12.0,6.0,13.0,0.0,0.33333333333333326,0.9194345477531319,1,13.360510603185716,0,Normal,0.4260465478422563,1,0,11,Normal,10.562237776948827,13.360510603185716
2018-03-13,Measles,9,3,5,3,2018,1,8.428571428571429,8.5,8.766666666666667,2.070196678027074,8.0,9.0,12.0,7.0,0.125,-0.25,1.0264988784549292,1,13.360510603185716,0,Normal,0.43785011252657896,1,0,11,Normal,10.562237776948827,13.360510603185716
2018-03-14,Measles,9,5,6,3,2018,2,8.571428571428571,8.642857142857142,8.733333333333333,2.070196678027071,9.0,8.0,8.0,7.0,0.0,0.125,1.030416364538412,1,13.360510603185716,0,Normal,0.4204262673802598,1,0,11,Normal,10.562237776948827,13.360510603185716
2018-03-15,Measles,8,4,4,3,2018,3,9.0,8.642857142857142,8.766666666666667,1.414213562373094,9.0,8.0,5.0,8.0,-0.11111111111111116,0.6000000000000001,0.9124434475154926,1,13.360510603185716,0,Normal,0.4821075802880978,1,0,11,Normal,10.562237776948827,13.360510603185716
2018-03-16,Measles,9,4,3,3,2018,4,8.571428571428571,8.785714285714286,8.733333333333333,0.5345224838248804,8.0,9.0,12.0,7.0,0.125,-0.25,1.030416364538412,1,13.360510603185716,0,Normal,0.4846617042420719,1,0,11,Normal,10.562237776948827,13.360510603185716
2018-03-17,Measles,8,4,5,3,2018,5,8.428571428571429,8.571428571428571,8.666666666666666,0.5345224838248918,9.0,9.0,9.0,11.0,-0.11111111111111116,-0.11111111111111116,0.9229704264892513,1,13.360510603185716,0,Normal,0.45481722350392384,1,0,11,Normal,10.562237776948827,13.360510603185716
2018-03-18,Measles,11,7,7,3,2018,6,8.857142857142858,8.714285714285714,8.733333333333333,1.069044967649702,8.0,8.0,8.0,9.0,0.375,0.375,1.259397778880281,1,13.360510603185716,0,Normal,0.47806738625357287,1,0,11,Watch,10.562237776948827,13.360510603185716
2018-03-19,Measles,12,7,7,3,2018,0,9.428571428571429,9.142857142857142,8.8,1.5118578920368961,11.0,9.0,8.0,6.0,0.09090909090909083,0.5,1.3634814225656176,1,13.360510603185716,0,Normal,0.5127420394549823,1,0,12,Watch,10.562237776948827,13.360510603185716
2018-03-20,Measles,7,5,4,3,2018,1,9.142857142857142,8.785714285714286,8.8,1.772810520855833,12.0,8.0,9.0,12.0,-0.41666666666666663,-0.2222222222222222,0.7953641631632768,1,13.360510603185716,0,Normal,0.4804249050484725,1,0,12,Normal,10.562237776948827,13.360510603185716
2018-03-21,Measles,6,3,3,3,2018,2,8.714285714285714,8.642857142857142,8.6,2.1380899352994005,7.0,11.0,9.0,8.0,-0.1428571428571429,-0.33333333333333337,0.6975933031042902,1,13.360510603185716,0,Normal,0.43070306144019094,1,0,12,Normal,10.562237776948827,13.360510603185716
2018-03-22,Measles,6,5,3,3,2018,3,8.428571428571429,8.714285714285714,8.566666666666666,2.3704530408864186,6.0,12.0,8.0,5.0,0.0,-0.25,0.7003073571178462,1,13.360510603185716,0,Normal,0.4232855059237764,1,0,12,Normal,10.562237776948827,13.360510603185716
2018-03-23,Measles,15,5,6,3,2018,4,9.285714285714286,8.928571428571429,8.933333333333334,3.4503277967117674,6.0,7.0,9.0,12.0,1.5,0.6666666666666667,1.678916539193374,1,13.360510603185716,1,Outbreak,0.5519177660666454,1,0,12,Outbreak,10.562237776948827,13.360510603185716
2018-03-24,Measles,8,3,3,3,2018,5,9.285714285714286,8.857142857142858,8.833333333333334,3.4503277967117674,15.0,6.0,8.0,9.0,-0.4666666666666667,0.0,0.905557861374184,1,13.360510603185716,0,Normal,0.49005130892997606,1,0,12,Normal,10.562237776948827,13.360510603185716
2018-03-25,Measles,11,5,4,3,2018,6,9.285714285714286,9.071428571428571,8.833333333333334,3.4503277967117674,8.0,6.0,11.0,8.0,0.375,0.0,1.245142059389503,1,13.360510603185716,0,Normal,0.4970385602846859,1,0,12,Watch,10.562237776948827,13.360510603185716
2018-03-26,Measles,6,3,2,3,2018,0,8.428571428571429,8.928571428571429,8.666666666666666,3.408672412985394,11.0,15.0,12.0,8.0,-0.4545454545454546,-0.5,0.6922278198669385,1,13.360510603185716,0,Normal,0.4787823821232054,1,0,13,Normal,10.562237776948827,13.360510603185716
2018-03-27,Measles,8,2,5,3,2018,1,8.571428571428571,8.857142857142858,8.766666666666667,3.359421718944248,6.0,8.0,7.0,9.0,0.33333333333333326,0.1428571428571428,0.9124434475154926,1,13.360510603185716,0,Normal,0.4336335779947764,1,0,13,Normal,10.562237776948827,13.360510603185716
2018-03-28,Measles,2,2,1,3,2018,2,8.0,8.357142857142858,8.4,4.123105625617672,8.0,11.0,6.0,9.0,-0.75,-0.6666666666666667,0.23806689679800025,1,13.360510603185716,0,Normal,0.5370133536746929,1,0,13,Normal,10.562237776948827,13.360510603185716
2018-03-29,Measles,7,3,4,3,2018,3,8.142857142857142,8.285714285714286,8.4,4.059087394500216,2.0,6.0,6.0,8.0,2.5,0.16666666666666674,0.8332341387930009,1,13.360510603185716,0,Normal,0.5236870906557242,1,0,13,Normal,10.562237776948827,13.360510603185716
2018-03-30,Measles,4,2,3,3,2018,4,6.571428571428571,7.928571428571429,8.3,2.9358214555806765,7.0,8.0,15.0,9.0,-0.4285714285714286,-0.7333333333333334,0.4818696542585231,1,13.360510603185716,0,Normal,0.4584462371796065,1,0,13,Normal,10.562237776948827,13.360510603185716
2018-03-31,Measles,7,4,3,3,2018,5,6.428571428571429,7.857142857142857,8.266666666666667,2.878491668515739,4.0,2.0,8.0,8.0,0.75,-0.125,0.846671773575777,1,13.360510603185716,0,Normal,0.43444399618697604,1,0,13,Normal,10.562237776948827,13.360510603185716
2018-04-01,Measles,4,2,2,4,2018,6,5.428571428571429,7.357142857142857,8.166666666666666,2.1491969707423157,7.0,7.0,11.0,11.0,-0.4285714285714286,-0.6363636363636364,0.4897359506999144,1,13.360510603185716,0,Normal,0.4676519119217721,1,0,13,Normal,10.562237776948827,13.360510603185716
2018-04-02,Measles,10,6,3,4,2018,0,6.0,7.214285714285714,8.133333333333333,2.768874620972741,4.0,4.0,6.0,12.0,1.5,0.6666666666666667,1.2293570462648036,1,13.360510603185716,0,Normal,0.45638858538211335,1,0,14,Normal,10.562237776948827,13.360510603185716
2018-04-03,Measles,12,7,5,4,2018,1,6.571428571428571,7.571428571428571,8.233333333333333,3.552329886011129,10.0,7.0,8.0,7.0,0.19999999999999996,0.5,1.4573128769785049,1,13.360510603185716,0,Normal,0.4556744816393204,1,0,14,Watch,10.562237776948827,13.360510603185716
2018-04-04,Measles,7,5,4,4,2018,2,7.285714285714286,7.642857142857143,8.266666666666667,2.927700218845627,12.0,4.0,2.0,6.0,-0.41666666666666663,2.5,0.846671773575777,1,13.360510603185716,0,Normal,0.48893353281626295,1,0,14,Normal,10.562237776948827,13.360510603185716
2018-04-05,Measles,10,5,6,4,2018,3,7.714285714285714,7.928571428571429,8.2,3.093772546815408,7.0,10.0,7.0,6.0,0.4285714285714286,0.4285714285714286,1.219363492257042,1,13.360510603185716,0,Normal,0.3899149578112675,1,0,14,Normal,10.562237776948827,13.360510603185716
2018-04-06,Measles,7,3,5,4,2018,4,8.142857142857142,7.357142857142857,8.166666666666666,2.67261241912426,10.0,12.0,4.0,15.0,-0.30000000000000004,0.75,0.8570379137248502,1,13.360510603185716,0,Normal,0.4152541192543866,1,0,14,Normal,10.562237776948827,13.360510603185716
2018-04-07,Measles,6,4,6,4,2018,5,8.0,7.214285714285714,8.2,2.7688746209727095,7.0,7.0,7.0,8.0,-0.1428571428571429,-0.1428571428571429,0.7316180953542252,1,13.360510603185716,0,Normal,0.3937588214218427,1,0,14,Normal,10.562237776948827,13.360510603185716
2018-04-08,Measles,2,0,1,4,2018,6,7.714285714285714,6.571428571428571,7.866666666666666,3.302235894778268,6.0,10.0,4.0,11.0,-0.6666666666666667,-0.5,0.25420497394399016,1,13.360510603185716,0,Normal,0.5098897831942554,1,0,14,Normal,10.562237776948827,13.360510603185716
2018-04-09,Measles,10,6,3,4,2018,0,7.714285714285714,6.857142857142857,7.9,3.302235894778268,2.0,7.0,10.0,6.0,4.0,0.0,1.2656625743576762,1,13.360510603185716,0,Normal,0.5221238980077049,1,0,15,Normal,10.562237776948827,13.360510603185716
2018-04-10,Measles,10,7,4,4,2018,1,7.428571428571429,7.0,7.966666666666667,2.9358214555806637,10.0,6.0,12.0,8.0,0.0,-0.16666666666666663,1.2550725850311675,1,13.360510603185716,0,Normal,0.4263997858509383,1,0,15,Normal,10.562237776948827,13.360510603185716
2018-04-11,Measles,8,6,3,4,2018,2,7.571428571428571,7.428571428571429,7.966666666666667,2.935821455580662,10.0,2.0,7.0,2.0,-0.19999999999999996,0.1428571428571428,1.004058068024934,1,13.360510603185716,0,Normal,0.3802234213096718,1,0,15,Normal,10.562237776948827,13.360510603185716
2018-04-12,Measles,7,4,3,4,2018,3,7.142857142857143,7.428571428571429,7.9,2.7342623276106206,8.0,10.0,10.0,7.0,-0.125,-0.30000000000000004,0.8859638020503733,1,13.360510603185716,0,Normal,0.38460507952167483,1,0,15,Normal,10.562237776948827,13.360510603185716
2018-04-13,Measles,7,2,5,4,2018,4,7.142857142857143,7.642857142857143,7.833333333333333,2.7342623276106206,7.0,10.0,7.0,4.0,0.0,0.0,0.8935029570693103,1,13.360510603185716,0,Normal,0.37437261923063725,1,0,15,Normal,10.562237776948827,13.360510603185716
2018-04-14,Measles,6,3,3,4,2018,5,7.142857142857143,7.571428571428571,7.766666666666667,2.7342623276106206,7.0,8.0,6.0,7.0,-0.1428571428571429,0.0,0.7724327339827489,1,13.360510603185716,0,Normal,0.38089103023232407,1,0,15,Normal,10.562237776948827,13.360510603185716
2018-04-15,Measles,4,3,2,4,2018,6,7.428571428571429,7.571428571428571,7.6,2.149196970742274,6.0,7.0,2.0,4.0,-0.33333333333333337,1.0,0.5262465465070385,1,13.360510603185716,0,Normal,0.4526075768154898,1,0,15,Normal,10.562237776948827,13.360510603185716
2018-04-16,Measles,8,4,5,4,2018,0,7.142857142857143,7.428571428571429,7.6,1.8644544714716549,4.0,7.0,10.0,10.0,1.0,-0.19999999999999996,1.052493093014077,1,13.360510603185716,0,Normal,0.41596503037066473,1,0,16,Normal,10.562237776948827,13.360510603185716
2018-04-17,Measles,5,1,2,4,2018,1,6.428571428571429,6.928571428571429,7.4,1.511857892036986,8.0,6.0,10.0,12.0,-0.375,-0.5,0.6755843804891231,1,13.360510603185716,0,Normal,0.4373462733805062,1,0,16,Normal,10.562237776948827,13.360510603185716
2018-04-18,Measles,8,6,4,4,2018,2,6.428571428571429,7.0,7.266666666666667,1.511857892036986,5.0,4.0,8.0,7.0,0.6000000000000001,0.0,1.1007659496399578,1,13.360510603185716,0,Normal,0.42682915035436514,1,0,16,Normal,10.562237776948827,13.360510603185716
2018-04-19,Measles,8,5,5,4,2018,3,6.571428571428571,6.857142857142857,7.3,1.6183471874254423,8.0,8.0,7.0,10.0,0.0,0.1428571428571428,1.0957403095466374,1,13.360510603185716,0,Normal,0.41563661133107765,1,0,16,Normal,10.562237776948827,13.360510603185716
2018-04-20,Measles,11,6,5,4,2018,4,7.142857142857143,7.142857142857143,7.466666666666667,2.340126166724916,8.0,5.0,7.0,7.0,0.375,0.5714285714285714,1.473017006650895,1,13.360510603185716,0,Normal,0.42133983369538536,1,0,16,Watch,10.562237776948827,13.360510603185716
2018-04-21,Measles,6,2,2,4,2018,5,7.142857142857143,7.142857142857143,7.466666666666667,2.340126166724916,11.0,8.0,6.0,6.0,-0.4545454545454546,0.0,0.803463821809579,1,13.360510603185716,0,Normal,0.39912787419056195,1,0,16,Normal,10.562237776948827,13.360510603185716
2018-04-22,Measles,13,10,7,4,2018,6,8.428571428571429,7.928571428571429,7.4,2.760262237369427,6.0,8.0,4.0,2.0,1.1666666666666665,2.25,1.75651938927172,1,13.360510603185716,0,Normal,0.498185646631663,1,0,16,Watch,10.562237776948827,13.360510603185716
2018-04-23,Measles,9,5,2,4,2018,0,8.571428571428571,7.857142857142857,7.433333333333334,2.760262237369425,13.0,11.0,8.0,10.0,-0.3076923076923077,0.125,1.2105994709231942,1,13.360510603185716,0,Normal,0.4195186392533468,1,0,17,Normal,10.562237776948827,13.360510603185716
2018-04-24,Measles,8,1,4,4,2018,1,9.0,7.714285714285714,7.333333333333333,2.3094010767585043,9.0,6.0,5.0,10.0,-0.11111111111111116,0.6000000000000001,1.0907603508612462,1,13.360510603185716,0,Normal,0.4185599581959171,1,0,17,Normal,10.562237776948827,13.360510603185716
2018-04-25,Measles,10,7,6,4,2018,2,9.285714285714286,7.857142857142857,7.466666666666667,2.288688541085313,8.0,13.0,8.0,8.0,0.25,0.25,1.3391063696826317,1,13.360510603185716,0,Normal,0.4093928773657333,1,0,17,Normal,10.562237776948827,13.360510603185716
2018-04-26,Measles,8,5,7,4,2018,3,9.285714285714286,7.928571428571429,7.466666666666667,2.288688541085313,10.0,9.0,8.0,7.0,-0.19999999999999996,0.0,1.0712850957461053,1,13.360510603185716,0,Normal,0.40132111298491335,1,0,17,Normal,10.562237776948827,13.360510603185716
2018-04-27,Measles,12,7,4,4,2018,4,9.428571428571429,8.285714285714286,7.8,2.439750182371326,8.0,8.0,11.0,7.0,0.5,0.09090909090909083,1.5382643250865273,1,13.360510603185716,0,Normal,0.44842693601185674,1,0,17,Watch,10.562237776948827,13.360510603185716
2018-04-28,Measles,3,2,1,4,2018,5,9.0,8.071428571428571,7.666666666666667,3.265986323710905,12.0,10.0,6.0,6.0,-0.75,-0.5,0.391253314785028,1,13.360510603185716,0,Normal,0.4759831082141298,1,0,17,Normal,10.562237776948827,13.360510603185716
2018-04-29,Measles,7,5,3,4,2018,6,8.142857142857142,8.285714285714286,7.766666666666667,2.7945525240231026,3.0,8.0,13.0,4.0,1.3333333333333335,-0.46153846153846156,0.9011715229798738,1,13.360510603185716,0,Normal,0.4555824395966539,1,0,17,Normal,10.562237776948827,13.360510603185716
2018-04-30,Measles,4,2,3,4,2018,0,7.428571428571429,8.0,7.666666666666667,3.154739442867049,7.0,12.0,9.0,8.0,-0.4285714285714286,-0.5555555555555556,0.5216710863800373,1,13.360510603185716,0,Normal,0.4123664748590676,1,0,18,Normal,10.562237776948827,13.360510603185716
2018-05-01,Measles,7,4,5,5,2018,1,7.285714285714286,8.142857142857142,7.766666666666667,3.147183169877798,4.0,3.0,8.0,5.0,0.75,-0.125,0.9011715229798738,1,13.360510603185716,0,Normal,0.4032519752236563,1,0,18,Normal,10.562237776948827,13.360510603185716
2018-05-02,Measles,10,4,8,5,2018,2,7.285714285714286,8.285714285714286,7.766666666666667,3.147183169877798,7.0,7.0,10.0,8.0,0.4285714285714286,0.0,1.2873878899712483,1,13.360510603185716,0,Normal,0.40022998361194156,1,0,18,Normal,10.562237776948827,13.360510603185716
2018-05-03,Measles,8,4,5,5,2018,3,7.285714285714286,8.285714285714286,7.633333333333334,3.147183169877798,10.0,4.0,8.0,8.0,-0.19999999999999996,0.0,1.047897655328996,1,13.360510603185716,0,Normal,0.38380810129039267,1,0,18,Normal,10.562237776948827,13.360510603185716
2018-05-04,Measles,12,9,3,5,2018,4,7.285714285714286,8.357142857142858,7.8,3.147183169877798,8.0,7.0,12.0,11.0,0.5,0.0,1.5382643250865273,1,13.360510603185716,0,Normal,0.4505465936231495,1,0,18,Watch,10.562237776948827,13.360510603185716
2018-05-05,Measles,13,8,8,5,2018,5,8.714285714285714,8.857142857142858,7.9,3.1471831698777772,12.0,10.0,3.0,6.0,0.08333333333333326,3.333333333333333,1.645361346664979,1,13.360510603185716,0,Normal,0.5313917682628108,1,0,18,Watch,10.562237776948827,13.360510603185716
2018-05-06,Measles,5,5,0,5,2018,6,8.428571428571429,8.285714285714286,7.833333333333333,3.408672412985395,13.0,8.0,7.0,13.0,-0.6153846153846154,-0.2857142857142857,0.6382163979066502,1,13.360510603185716,0,Normal,0.4341257486855611,1,0,18,Normal,10.562237776948827,13.360510603185716
2018-05-07,Measles,6,6,5,5,2018,0,8.714285714285714,8.071428571428571,7.833333333333333,3.039423504234852,5.0,12.0,4.0,9.0,0.19999999999999996,0.5,0.7658596774879802,1,13.360510603185716,0,Normal,0.4262233813724738,1,0,19,Normal,10.562237776948827,13.360510603185716
